model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
StandardModel,"[[2, -1, -4], [-3, -2], [-5, -1], [2, -1], [3, -1, 4], [-5, -2, 3], [3, -2, -1], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4830074998557688,6,2.3333333333333335,0.24242424242424243,{-2},[],"{2, -5, 4}",3,0,1,0,False,,"{3, 4, -2, -5, -1}",5,1,0,True,True,1,[set()],0,{-5},"{3, 4, -2, -5, -1}",[{-5}],"[0, 0.96416, 0.996, 0.996, 0.996, 0.996]",True,4,3,1,2,0,2,[],"[{2, -5, 4}, {3, 4, -2, -5, -1}, {3, 4, -2, -5, -1}]","[{-5}, {-5}, {-5}]",6,"{({-5}, {3, 4, -2, -5, -1})}"
StandardModel,"[[2, -1, -4], [-3, -2], [-5, -1], [2, -1], [3, -1, 4], [-5, -2, 3], [3, -2, -1], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4830074998557688,6,2.3333333333333335,0.24242424242424243,{-2},[],"{3, 5, -2}",3,1,0,1,True,False,"{5, -2}",2,1,0,True,True,5,[set()],0,{5},"{5, -2}","[{1}, {-3}, {5}, {-4}]","[0, 0.986, 0.996, 0.996, 0.996, 0.996]",True,1,1,0,0,1,4,[1],"[{3, 5, -2}, {5, -2}, {5, -2}]","[{5}, {5}, {5}]",6,"{({1}, {1, -3, 5, -2}), ({-5}, {3, 4, -2, -5, -1}), ({5}, {5, -2}), ({-4}, {-3, -4, 5, -2}), ({3}, {3, 4, -1, -2}), ({-3}, {-3, 5, -2})}"
StandardModel,"[[-3, 5, -2], [1, 4, 3], [-3, -2, 4], [3, 2], [4, 3, -5], [-3, -2], [4, -2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4830074998557688,6,2.3333333333333335,0.24242424242424243,set(),[],"{2, -5, 4}",3,0,0,0,False,,{-5},1,0,0,True,True,3,[set()],0,{-5},{-5},[{-5}],"[0, 0.9440000000000001, 0.984, 0.984, 0.984, 0.984]",True,2,2,0,0,2,3,[],"[{2, -5, 4}, {-5}, {-5}]","[{-5}, {-5}, {-5}]",6,"{({-3}, {4, -3, -1, -2}), ({3}, {2, 3, -4}), ({1}, {1, 2, 3, -4}), ({4}, {4, -3, -1, -2}), ({2}, {2, 3, -4}), ({-4}, {2, 3, -4}), ({-2}, {4, -3, -1, -2}), ({-5}, {-5})}"
StandardModel,"[[-3, 5, -2], [1, 4, 3], [-3, -2, 4], [3, 2], [4, 3, -5], [-3, -2], [4, -2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4830074998557688,6,2.3333333333333335,0.24242424242424243,set(),[],"{3, 5, -2}",3,0,0,0,False,,{5},1,0,0,True,True,3,[set()],0,{5},{5},[{5}],"[0, 0.9440000000000001, 0.984, 0.984, 0.984, 0.984]",True,2,2,0,0,2,3,[],"[{3, 5, -2}, {5}, {5}]","[{5}, {5}, {5}]",6,"{({-3}, {4, -3, -1, -2}), ({3}, {2, 3, -4}), ({1}, {1, 2, 3, -4}), ({4}, {4, -3, -1, -2}), ({2}, {2, 3, -4}), ({-4}, {2, 3, -4}), ({-2}, {4, -3, -1, -2}), ({5}, {5})}"
StandardModel,"[[2, -1], [5, 3, -2], [-3, 2, -5], [4, 3, 5], [2, 4], [-5, 3], [-4, 5, 3], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4,8,2.3333333333333335,0.24242424242424243,{-2},[],"{2, -5, 4}",3,0,1,0,False,,"{4, 5, -2}",3,1,0,True,True,4,[set()],0,{4},"{4, 5, -2}","[{4}, {-3}]","[0, 0.9440000000000001, 0.984, 0.984, 0.984, 0.984]",True,4,2,2,0,0,3,[],"[{2, -5, 4}, {4, 5, -2}, {4, 5, -2}]","[{4}, {4}, {4}]",6,"{({4}, {4, 5, -2}), ({-3}, {-3, 4, 5, -2}), ({-5}, {3, -4, -2, -5})}"
StandardModel,"[[2, -1], [5, 3, -2], [-3, 2, -5], [4, 3, 5], [2, 4], [-5, 3], [-4, 5, 3], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4,8,2.3333333333333335,0.24242424242424243,{-2},[],"{3, 5, -2}",3,1,0,4,True,True,"{5, -2}",2,1,0,True,True,6,[set()],0,{5},"{5, -2}","[{4}, {5}, {-3}]","[0, 0.986, 0.996, 0.996, 0.996, 0.996]",True,1,1,0,0,1,4,[1],"[{3, 5, -2}, {5, -2}, {5, -2}]","[{5}, {5}, {5}]",6,"{({-3}, {-3, 4, 5, -2}), ({-5}, {3, -4, -2, -5}), ({5}, {5, -2}), ({3}, {3, -2}), ({-4}, {3, -4, -2}), ({4}, {4, 5, -2})}"
StandardModel,"[[-3, 4, -1], [5, -4], [2, 4], [1, -5], [-1, -2, 4], [1, -4, -3], [2, -1], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4830074998557688,6,2.25,0.20454545454545456,{-5},[],"{2, -5, 4}",3,1,0,2,True,False,"{2, -5, 4, -1}",4,1,0,True,True,2,[set()],0,{2},"{2, -5, 4, -1}",[{2}],"[0, 0.99874, 1.0, 1.0, 1.0, 1.0]",True,1,1,0,1,0,4,[],"[{2, -5, 4}, {2, -5, 4, -1}, {2, -5, 4, -1}]","[{2}, {2}, {2}]",6,"{({2}, {2, -5, 4, -1})}"
StandardModel,"[[-3, 4, -1], [5, -4], [2, 4], [1, -5], [-1, -2, 4], [1, -4, -3], [2, -1], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4830074998557688,6,2.25,0.20454545454545456,{-5},[],"{3, 5, -2}",3,0,1,0,False,,"{-5, -2}",2,1,0,True,True,4,[set()],0,{-2},"{-5, -2}","[{-2}, {1}, {-4}]","[0, 0.9440000000000001, 0.984, 0.984, 0.984, 0.984]",True,3,2,1,0,1,3,[],"[{3, 5, -2}, {-5, -2}, {-5, -2}]","[{-2}, {-2}, {-2}]",6,"{({3}, {3, 4, -5}), ({-2}, {-5, -2}), ({1}, {1, -5, -2}), ({-4}, {1, -5, -4, -3, -2})}"
StandardModel,"[[-5, 2], [1, 3, 5], [-4, -5], [-2, 4, -3], [-2, -1, 3], [4, 2, 5], [1, 2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4385290155884792,7,2.3333333333333335,0.24242424242424243,{2},[],"{2, -5, 4}",3,1,0,0,False,,"{2, 4, 5}",3,1,0,True,True,4,[set()],0,{5},"{2, 4, 5}","[{4}, {5}, {1, 3}]","[0, 0.986, 0.996, 0.996, 0.996, 0.996]",True,2,1,1,0,0,4,[1],"[{2, -5, 4}, {2, 4, 5}, {2, 4, 5}]","[{5}, {5}, {5}]",6,"{({-4}, {2, -5, -4}), ({-5}, {2, -5, -4}), ({4}, {2, 4, 5}), ({5}, {2, 4, 5})}"
StandardModel,"[[-5, 2], [1, 3, 5], [-4, -5], [-2, 4, -3], [-2, -1, 3], [4, 2, 5], [1, 2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]",5,12,0.4385290155884792,7,2.3333333333333335,0.24242424242424243,{2},[],"{3, 5, -2}",3,0,1,0,False,,"{2, 3}",2,1,0,True,True,3,[set()],0,{3},"{2, 3}",[{3}],"[0, 0.9440000000000001, 0.984, 0.984, 0.984, 0.984]",True,3,2,1,0,1,3,[],"[{3, 5, -2}, {2, 3}, {2, 3}]","[{3}, {3}, {3}]",6,"{({4}, {2, 4, 5}), ({5}, {2, 4, 5}), ({3}, {2, 3})}"
