model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_min_ax_bases,n_init_coms_min_ax_base,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases,n_fixed_point_coms_min_ax_base,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
LocalStandardReflectiveEquilibrium,"[[1, 7, -5], [3, -2, 1], [4, -6, 1], [1, 2], [6, -2], [-3, 5], [2, 1, 6]]",7,7,0.4878624998969777,12,2.5714285714285716,0.2857142857142857,{-1},"[(3, 1), (4, 1), (7, 1), (-3, 1)]","{-7, 3, -1, -5}",4,1,0,"[{-7, -5}]",2.0,1,True,False,"{2, 3, -6, -5, -4, -1}",6,1,0,True,True,2,[{-5}],1.0,[set()],0.0,{-5},"{2, 3, -6, -5, -4, -1}",[{-5}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9921734693877551, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,4,4,0,3,1,3,"[2, 4, 6]","[{-7, 3, -1, -5}, {3, -1, -5}, {3, -4, -1, -5}, {3, -6, -5, -4, -1}, {2, 3, -6, -5, -4, -1}, {2, 3, -6, -5, -4, -1}]","[set(), {-5}, {-5}, {-5}, {-5}, {-5}]",12,
LocalStandardReflectiveEquilibrium,"[[1, 7, -5], [3, -2, 1], [4, -6, 1], [1, 2], [6, -2], [-3, 5], [2, 1, 6]]",7,7,0.4878624998969777,12,2.5714285714285716,0.2857142857142857,{-1},"[(3, 1), (4, 1), (7, 1), (-3, 1)]","{1, 6, -7, -5, -4}",5,0,1,,,0,False,,"{2, 3, -7, -6, -5, -4, -1}",7,1,0,True,True,1,"[{-7, -5}]",2.0,[{-7}],1.0,{-5},"{2, 3, -6, -5, -4, -1}",[{-5}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9378877551020408, 0.9660510204081633, 0.9748265306122449, 0.9780408163265306, 0.9780408163265306, 0.979969387755102, 0.979969387755102, 0.9806122448979592, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,6,4,2,2,0,3,"[2, 4, 6, 8]","[{1, 6, -7, -5, -4}, {1, -5, -4, -7}, {-7, -5, -4, -1}, {-7, -6, -5, -4, -1}, {3, -7, -6, -5, -4, -1}, {2, 3, -7, -6, -5, -4, -1}, {2, 3, -7, -6, -5, -4, -1}]","[set(), {-5}, {-7, -5}, {-7, -5}, {-7, -5}, {-5}, {-5}]",14,
LocalStandardReflectiveEquilibrium,"[[1, 7, -5], [3, -2, 1], [4, -6, 1], [1, 2], [6, -2], [-3, 5], [2, 1, 6]]",7,7,0.4878624998969777,12,2.5714285714285716,0.2857142857142857,{-1},"[(3, 1), (4, 1), (7, 1), (-3, 1)]","{1, -5, -3, -2}",4,0,1,,,0,False,,"{-3, 5, -1, -2}",4,1,0,True,True,6,[{-2}],1.0,[set()],0.0,{-2},"{-3, 5, -1, -2}","[{6}, {-2}, {4}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,4,2,2,0,0,5,[2],"[{1, -5, -3, -2}, {-5, -3, -1, -2}, {-3, 5, -1, -2}, {-3, 5, -1, -2}]","[set(), {-2}, {-2}, {-2}]",8,
LocalStandardReflectiveEquilibrium,"[[4, 3, 5], [7, -3], [-6, 2, 7], [-1, -2, -4], [2, -3, -6], [2, -4], [-3, 5, -6]]",7,7,0.26143928550824114,36,2.7142857142857144,0.2380952380952381,set(),"[(2, 3), (-2, 1), (-1, 1)]","{3, 4, 6, 7, -5}",5,0,0,,,0,False,,"{3, -5}",2,0,0,False,True,6,"[{3, -5}]",2.0,[{3}],1.0,{-5},{-5},"[{6, 7}, {-3, 6}, {-5}]","[0, 0.2714285714285714, 0.3336734693877551, 0.9336734693877551, 0.963265306122449, 0.963265306122449, 0.9744897959183673, 0.9744897959183673, 0.9744897959183673, 0.9744897959183673]",True,3,3,0,0,3,4,"[2, 3, 4, 6]","[{3, 4, 6, 7, -5}, {-5, 3, 6, 7}, {-5, 3, 7}, {3, -5}, {3, -5}]","[set(), {-5}, {-5}, {-5}, {-5}]",10,
LocalStandardReflectiveEquilibrium,"[[4, 3, 5], [7, -3], [-6, 2, 7], [-1, -2, -4], [2, -3, -6], [2, -4], [-3, 5, -6]]",7,7,0.26143928550824114,36,2.7142857142857144,0.2380952380952381,set(),"[(2, 3), (-2, 1), (-1, 1)]","{-3, 5, 6}",3,0,0,,,0,False,,{-3},1,0,0,True,True,22,[{-3}],1.0,[set()],0.0,{-3},{-3},"[{2, -6}, {-5, 4}, {7}, {-3}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,"[2, 3]","[{-3, 5, 6}, {-3, 5}, {-3}, {-3}]","[set(), {-3}, {-3}, {-3}]",8,
LocalStandardReflectiveEquilibrium,"[[4, 3, 5], [7, -3], [-6, 2, 7], [-1, -2, -4], [2, -3, -6], [2, -4], [-3, 5, -6]]",7,7,0.26143928550824114,36,2.7142857142857144,0.2380952380952381,set(),"[(2, 3), (-2, 1), (-1, 1)]","{-7, 3, -1, -5}",4,0,0,"[{3, -1, -5}]",3.0,3,True,False,"{-5, -1}",2,0,0,False,True,8,"[{-5, -1}]",2.0,[{-1}],1.0,{-5},{-5},"[{6, 7}, {-3, 6}, {-5}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{-7, 3, -1, -5}, {3, -1, -5}, {-5, -1}, {-5, -1}]","[set(), {-5}, {-5}, {-5}]",8,
LocalStandardReflectiveEquilibrium,"[[4, 3, 5], [7, -3], [-6, 2, 7], [-1, -2, -4], [2, -3, -6], [2, -4], [-3, 5, -6]]",7,7,0.26143928550824114,36,2.7142857142857144,0.2380952380952381,set(),"[(2, 3), (-2, 1), (-1, 1)]","{1, 6, -7, -5, -4}",5,0,0,"[{1, 6, -7, -5, -4}]",5.0,3,True,True,"{-7, -5}",2,0,0,True,True,12,"[{-7, -5}]",2.0,[{-7}],1.0,{-5},{-5},"[{6, 7}, {-3, 6}, {-5}]","[0, 0.2714285714285714, 0.3336734693877551, 0.9336734693877551, 0.963265306122449, 0.963265306122449, 0.9744897959183673, 0.9744897959183673, 0.9744897959183673, 0.9744897959183673]",True,3,3,0,0,3,4,"[2, 3, 4, 6]","[{1, 6, -7, -5, -4}, {-7, -5, -4, 6}, {-7, -5, -4}, {-7, -5}, {-7, -5}]","[set(), {-5}, {-5}, {-5}, {-5}]",10,
LocalStandardReflectiveEquilibrium,"[[4, 3, 5], [7, -3], [-6, 2, 7], [-1, -2, -4], [2, -3, -6], [2, -4], [-3, 5, -6]]",7,7,0.26143928550824114,36,2.7142857142857144,0.2380952380952381,set(),"[(2, 3), (-2, 1), (-1, 1)]","{1, -5, -3, -2}",4,0,0,"[{1, -5, -3, -2}]",4.0,8,True,True,"{1, -3}",2,0,0,True,True,14,"[{1, -3}]",2.0,[{1}],1.0,{-3},{-3},"[{2, -6}, {-5, 4}, {7}, {-3}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 3, 4]","[{1, -5, -3, -2}, {1, -5, -3}, {1, -3}, {1, -3}]","[set(), {-3}, {-3}, {-3}]",8,
LocalStandardReflectiveEquilibrium,"[[-2, -4], [5, -1, -2], [-6, 3, 4], [7, 4], [-7, 4, 6], [2, 1], [-3, -6, 2]]",7,7,0.32850861169412976,26,2.5714285714285716,0.2857142857142857,set(),"[(3, 1), (5, 1), (7, 1), (-7, 1), (-3, 1)]","{3, 4, 6, 7, -5}",5,0,0,"[{-5, 3, 6, 7}]",4.0,1,True,False,"{1, 2, 3, 4, 7}",5,0,0,True,True,4,"[{3, 7}]",2.0,[{3}],1.0,{7},"{1, 2, 4, 7}","[{-6, 4}, {7}, {-6, 3}]","[0, 0.2714285714285714, 0.3336734693877551, 0.9496734693877551, 0.9735510204081632, 0.9735510204081632, 0.9797653061224489, 0.9797653061224489, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,4,4,0,2,2,3,"[2, 4, 6]","[{3, 4, 6, 7, -5}, {3, 4, 6, 7}, {3, 4, 7}, {1, 3, 4, 7}, {1, 2, 3, 4, 7}, {1, 2, 3, 4, 7}]","[set(), {7}, {7}, {7}, {7}, {7}]",12,
LocalStandardReflectiveEquilibrium,"[[-2, -4], [5, -1, -2], [-6, 3, 4], [7, 4], [-7, 4, 6], [2, 1], [-3, -6, 2]]",7,7,0.32850861169412976,26,2.5714285714285716,0.2857142857142857,set(),"[(3, 1), (5, 1), (7, 1), (-7, 1), (-3, 1)]","{-3, 5, 6}",3,0,0,"[{-3, 5, 6}]",3.0,5,True,True,{5},1,0,0,True,True,13,[{5}],1.0,[set()],0.0,{5},{5},[{5}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,"[2, 3]","[{-3, 5, 6}, {5, 6}, {5}, {5}]","[set(), {5}, {5}, {5}]",8,
LocalStandardReflectiveEquilibrium,"[[-2, -4], [5, -1, -2], [-6, 3, 4], [7, 4], [-7, 4, 6], [2, 1], [-3, -6, 2]]",7,7,0.32850861169412976,26,2.5714285714285716,0.2857142857142857,set(),"[(3, 1), (5, 1), (7, 1), (-7, 1), (-3, 1)]","{-7, 3, -1, -5}",4,0,0,"[{3, -1, -5}]",3.0,1,True,False,"{6, -2, -7, -4, -1}",5,0,0,True,True,4,[{-1}],1.0,[set()],0.0,{-1},"{6, -2, -7, -4, -1}",[{-1}],"[0, 0.33571428571428574, 0.3836734693877551, 0.9721734693877551, 0.9860510204081633, 0.9860510204081633, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,5,5,0,3,2,2,"[2, 6, 8]","[{-7, 3, -1, -5}, {-7, -5, -1}, {-7, -1}, {-7, -4, -1}, {-7, -4, -1, -2}, {6, -2, -7, -4, -1}, {6, -2, -7, -4, -1}]","[set(), {-1}, {-1}, {-1}, {-1}, {-1}, {-1}]",14,
LocalStandardReflectiveEquilibrium,"[[-2, -4], [5, -1, -2], [-6, 3, 4], [7, 4], [-7, 4, 6], [2, 1], [-3, -6, 2]]",7,7,0.32850861169412976,26,2.5714285714285716,0.2857142857142857,set(),"[(3, 1), (5, 1), (7, 1), (-7, 1), (-3, 1)]","{1, 6, -7, -5, -4}",5,0,0,"[{1, -5, -4, 6}]",4.0,4,True,True,"{-7, -4, -2, 6}",4,0,0,True,True,8,[{-2}],1.0,[set()],0.0,{-2},"{-7, -4, -2, 6}","[{-2}, {-1}]","[0, 0.2714285714285714, 0.3336734693877551, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,3,3,0,1,2,4,[2],"[{1, 6, -7, -5, -4}, {-7, -5, -4, 6}, {-7, -4, 6}, {-7, -4, -2, 6}, {-7, -4, -2, 6}]","[set(), {-2}, {-2}, {-2}, {-2}]",10,
LocalStandardReflectiveEquilibrium,"[[-2, -4], [5, -1, -2], [-6, 3, 4], [7, 4], [-7, 4, 6], [2, 1], [-3, -6, 2]]",7,7,0.32850861169412976,26,2.5714285714285716,0.2857142857142857,set(),"[(3, 1), (5, 1), (7, 1), (-7, 1), (-3, 1)]","{1, -5, -3, -2}",4,0,0,"[{1, -5, -3, -2}]",4.0,1,True,False,"{-5, -2}",2,0,0,False,True,4,"[{-5, -2}]",2.0,[{-2}],1.0,{-5},{-5},[{-5}],"[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 3, 4]","[{1, -5, -3, -2}, {-5, -3, -2}, {-5, -2}, {-5, -2}]","[set(), {-5}, {-5}, {-5}]",8,
LocalStandardReflectiveEquilibrium,"[[-6, 5], [1, 7, 5], [3, -2, -1], [-6, -2, -3], [4, 3], [-1, -3], [-6, 7]]",7,7,0.32850861169412976,26,2.4285714285714284,0.2857142857142857,set(),"[(4, 1), (-6, 3), (-2, 2)]","{3, 4, 6, 7, -5}",5,0,0,,,0,False,,"{-5, 4, 6}",3,0,0,False,True,1,"[{-5, 4}]",2.0,[{4}],1.0,{-5},"{-5, 6}",[{-5}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{3, 4, 6, 7, -5}, {-5, 4, 6, 7}, {-5, 4, 6}, {-5, 4, 6}]","[set(), {-5}, {-5}, {-5}]",8,
LocalStandardReflectiveEquilibrium,"[[-6, 5], [1, 7, 5], [3, -2, -1], [-6, -2, -3], [4, 3], [-1, -3], [-6, 7]]",7,7,0.32850861169412976,26,2.4285714285714284,0.2857142857142857,set(),"[(4, 1), (-6, 3), (-2, 2)]","{-3, 5, 6}",3,0,0,"[{-3, 5, 6}]",3.0,8,True,False,{6},1,0,0,True,True,20,[{6}],1.0,[set()],0.0,{6},{6},"[{6}, {-7}, {-5}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,"[2, 3]","[{-3, 5, 6}, {5, 6}, {6}, {6}]","[set(), {6}, {6}, {6}]",8,
LocalStandardReflectiveEquilibrium,"[[-6, 5], [1, 7, 5], [3, -2, -1], [-6, -2, -3], [4, 3], [-1, -3], [-6, 7]]",7,7,0.32850861169412976,26,2.4285714285714284,0.2857142857142857,set(),"[(4, 1), (-6, 3), (-2, 2)]","{-7, 3, -1, -5}",4,0,0,,,0,False,,"{-7, -5, 6}",3,0,0,True,True,6,"[{-7, -5}]",2.0,[{-5}],1.0,{-7},"{-7, 6}","[{3, -5}, {-5, 4}, {-7}, {1, -5}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9601734693877553, 0.9797653061224489, 0.9797653061224489, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,3,3,0,1,2,4,"[2, 3, 4]","[{-7, 3, -1, -5}, {-7, 3, -5}, {-7, -5}, {-7, -5, 6}, {-7, -5, 6}]","[set(), {-7}, {-7}, {-7}, {-7}]",10,
LocalStandardReflectiveEquilibrium,"[[-6, 5], [1, 7, 5], [3, -2, -1], [-6, -2, -3], [4, 3], [-1, -3], [-6, 7]]",7,7,0.32850861169412976,26,2.4285714285714284,0.2857142857142857,set(),"[(4, 1), (-6, 3), (-2, 2)]","{1, 6, -7, -5, -4}",5,0,0,"[{1, -5, -4}]",3.0,3,True,True,"{-7, -5, 6}",3,0,0,True,True,6,"[{-7, -5}]",2.0,[{-7}],1.0,{-5},"{-5, 6}",[{-5}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 3, 4]","[{1, 6, -7, -5, -4}, {-7, -5, -4, 6}, {-7, -5, 6}, {-7, -5, 6}]","[set(), {-5}, {-5}, {-5}]",8,
LocalStandardReflectiveEquilibrium,"[[-6, 5], [1, 7, 5], [3, -2, -1], [-6, -2, -3], [4, 3], [-1, -3], [-6, 7]]",7,7,0.32850861169412976,26,2.4285714285714284,0.2857142857142857,set(),"[(4, 1), (-6, 3), (-2, 2)]","{1, -5, -3, -2}",4,0,0,"[{1, -5, -2}]",3.0,1,True,False,"{1, -2}",2,0,0,False,True,4,"[{1, -2}]",2.0,[{-2}],1.0,{1},{1},"[{3}, {1}, {4}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{1, -5, -3, -2}, {1, -5, -2}, {1, -2}, {1, -2}]","[set(), {1}, {1}, {1}]",8,
LocalStandardReflectiveEquilibrium,"[[3, -5, 7], [-1, 7], [2, 1], [6, 1], [4, 2], [-3, 7], [-5, 6, 3]]",7,7,0.2922576699447322,31,2.2857142857142856,0.2380952380952381,set(),"[(4, 1), (6, 2), (-5, 2)]","{3, 4, 6, 7, -5}",5,0,0,"[{-5, 4, 6}]",3.0,1,True,False,"{-5, 4, 7}",3,0,0,False,True,3,"[{-5, 4}]",2.0,[{4}],1.0,{-5},"{-5, 7}",[{-5}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{3, 4, 6, 7, -5}, {-5, 3, 4, 7}, {-5, 4, 7}, {-5, 4, 7}]","[set(), {-5}, {-5}, {-5}]",8,
LocalStandardReflectiveEquilibrium,"[[3, -5, 7], [-1, 7], [2, 1], [6, 1], [4, 2], [-3, 7], [-5, 6, 3]]",7,7,0.2922576699447322,31,2.2857142857142856,0.2380952380952381,set(),"[(4, 1), (6, 2), (-5, 2)]","{-3, 5, 6}",3,0,0,"[{-3, 6}]",2.0,3,True,False,{5},1,0,0,True,True,20,[{5}],1.0,[set()],0.0,{5},{5},"[{-3, 6}, {5}, {-7}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,[2],"[{-3, 5, 6}, {-3, 5}, {5}, {5}]","[set(), {5}, {5}, {5}]",8,
LocalStandardReflectiveEquilibrium,"[[3, -5, 7], [-1, 7], [2, 1], [6, 1], [4, 2], [-3, 7], [-5, 6, 3]]",7,7,0.2922576699447322,31,2.2857142857142856,0.2380952380952381,set(),"[(4, 1), (6, 2), (-5, 2)]","{-7, 3, -1, -5}",4,0,0,,,0,False,,"{-7, -5}",2,0,0,,False,0,,,,,{-5},"{-5, 7}",[{-5}],"[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",False,2,2,0,0,2,5,"[2, 4]","[{-7, 3, -1, -5}, {-7, -5, -1}, {-7, -5}, {-7, -5}]","[set(), {-5}, {-5}, {-5}]",8,
LocalStandardReflectiveEquilibrium,"[[3, -5, 7], [-1, 7], [2, 1], [6, 1], [4, 2], [-3, 7], [-5, 6, 3]]",7,7,0.2922576699447322,31,2.2857142857142856,0.2380952380952381,set(),"[(4, 1), (6, 2), (-5, 2)]","{1, 6, -7, -5, -4}",5,0,0,,,0,False,,"{1, 3, -7, -5}",4,0,0,,False,0,,,,,{-7},"{1, 3, 5, -7}",[{-7}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9601734693877553, 0.9797653061224489, 0.9797653061224489, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",False,3,3,0,1,2,4,"[2, 4]","[{1, 6, -7, -5, -4}, {1, -5, -4, -7}, {1, -5, -7}, {1, 3, -7, -5}, {1, 3, -7, -5}]","[set(), {-7}, {-7}, {-7}, {-7}]",10,
LocalStandardReflectiveEquilibrium,"[[3, -5, 7], [-1, 7], [2, 1], [6, 1], [4, 2], [-3, 7], [-5, 6, 3]]",7,7,0.2922576699447322,31,2.2857142857142856,0.2380952380952381,set(),"[(4, 1), (6, 2), (-5, 2)]","{1, -5, -3, -2}",4,0,0,"[{1, -5, -3, -2}]",4.0,1,True,False,"{1, -2}",2,0,0,False,True,9,"[{1, -2}]",2.0,,,{2},"{1, 2}","[{2}, {4}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",False,2,2,0,0,2,5,"[2, 3, 4]","[{1, -5, -3, -2}, {1, -5, -2}, {1, -2}, {1, -2}]","[set(), {2}, {2}, {2}]",8,
LocalStandardReflectiveEquilibrium,"[[-1, 7, -4], [6, -7], [2, -5, 7], [-3, -7], [-4, 5], [1, 5], [5, 2]]",7,7,0.3537768634204267,23,2.2857142857142856,0.2380952380952381,set(),"[(1, 1), (6, 1), (-3, 1), (-1, 1)]","{3, 4, 6, 7, -5}",5,0,0,,,0,False,,"{4, 6, -1, -7, -5, -2}",6,0,0,True,True,2,"[{-2, 6}, {-5, 6}]",2.0,[{6}],1.0,{-2},"{4, -1, -7, -5, -2}","[{-5}, {-2}]","[0, 0.2714285714285714, 0.3336734693877551, 0.9496734693877551, 0.9735510204081632, 0.9739875283446712, 0.9759160997732426, 0.9797653061224489, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,5,4,1,2,1,3,"[2, 3, 4, 6]","[{3, 4, 6, 7, -5}, {-5, 4, 6, 7}, {-7, -5, 4, 6}, {4, 6, -7, -5, -2}, {4, 6, -1, -7, -5, -2}, {4, 6, -1, -7, -5, -2}]","[set(), {-2}, {-2, 6}, {-2}, {-2}, {-2}]",12,
LocalStandardReflectiveEquilibrium,"[[-1, 7, -4], [6, -7], [2, -5, 7], [-3, -7], [-4, 5], [1, 5], [5, 2]]",7,7,0.3537768634204267,23,2.2857142857142856,0.2380952380952381,set(),"[(1, 1), (6, 1), (-3, 1), (-1, 1)]","{-3, 5, 6}",3,0,0,"[{-3, 5, 6}]",3.0,4,True,False,"{-7, -3}",2,0,0,True,True,10,[{-3}],1.0,[set()],0.0,{-3},"{-7, -3}",[{-3}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,3,3,0,1,2,4,"[2, 3]","[{-3, 5, 6}, {-3, 6}, {-3}, {-7, -3}, {-7, -3}]","[set(), {-3}, {-3}, {-3}, {-3}]",10,
LocalStandardReflectiveEquilibrium,"[[-1, 7, -4], [6, -7], [2, -5, 7], [-3, -7], [-4, 5], [1, 5], [5, 2]]",7,7,0.3537768634204267,23,2.2857142857142856,0.2380952380952381,set(),"[(1, 1), (6, 1), (-3, 1), (-1, 1)]","{-7, 3, -1, -5}",4,0,0,"[{3, -5}]",2.0,2,True,False,"{4, -1, -7, -5, -2}",5,0,0,True,True,4,"[{-2}, {-5}]",1.0,[set()],0.0,{-5},"{4, -1, -7, -5, -2}","[{-5}, {-2}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9721734693877551, 0.9860510204081633, 0.9860510204081633, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,3,3,0,2,1,4,"[2, 3, 8]","[{-7, 3, -1, -5}, {-7, 3, -5}, {-7, -5}, {-7, -5, -1}, {-7, -5, 4, -1}, {4, -1, -7, -5, -2}, {4, -1, -7, -5, -2}]","[set(), {-5}, {-5}, {-5}, {-5}, {-5}, {-5}]",14,
LocalStandardReflectiveEquilibrium,"[[-1, 7, -4], [6, -7], [2, -5, 7], [-3, -7], [-4, 5], [1, 5], [5, 2]]",7,7,0.3537768634204267,23,2.2857142857142856,0.2380952380952381,set(),"[(1, 1), (6, 1), (-3, 1), (-1, 1)]","{1, 6, -7, -5, -4}",5,0,0,,,0,False,,"{-7, -5, 6}",3,0,0,False,True,2,"[{-5, 6}]",2.0,[{-5}],1.0,{6},"{-7, 6}",[{6}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{1, 6, -7, -5, -4}, {-7, -5, -4, 6}, {-7, -5, 6}, {-7, -5, 6}]","[set(), {6}, {6}, {6}]",8,
LocalStandardReflectiveEquilibrium,"[[-1, 7, -4], [6, -7], [2, -5, 7], [-3, -7], [-4, 5], [1, 5], [5, 2]]",7,7,0.3537768634204267,23,2.2857142857142856,0.2380952380952381,set(),"[(1, 1), (6, 1), (-3, 1), (-1, 1)]","{1, -5, -3, -2}",4,0,0,,,0,False,,"{4, -1, -7, -5, -2}",5,0,0,True,True,4,"[{-2}, {-5}]",1.0,[set()],0.0,{-2},"{4, -1, -7, -5, -2}","[{-5}, {-2}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9796734693877551, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,5,4,1,2,1,3,"[2, 3, 6]","[{1, -5, -3, -2}, {1, -5, -2}, {-5, -1, -2}, {-7, -5, -1, -2}, {4, -1, -7, -5, -2}, {4, -1, -7, -5, -2}]","[set(), {-2}, {-2}, {-2}, {-2}, {-2}]",12,
LocalStandardReflectiveEquilibrium,"[[4, -6, -3], [1, 4], [-2, 1], [-7, 5, 6], [4, 7, 3], [7, -6], [-6, -1]]",7,7,0.3537768634204267,23,2.4285714285714284,0.2857142857142857,set(),"[(5, 1), (7, 2), (-7, 1), (-2, 1)]","{3, 4, 6, 7, -5}",5,0,0,,,0,False,,"{3, 7}",2,0,0,False,True,2,"[{3, 7}]",2.0,[{7}],1.0,{3},{3},[{3}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9336734693877551, 0.963265306122449, 0.963265306122449, 0.9744897959183673, 0.9744897959183673, 0.9744897959183673, 0.9744897959183673]",True,3,3,0,0,3,4,"[2, 3, 4, 6]","[{3, 4, 6, 7, -5}, {-5, 3, 6, 7}, {-5, 3, 7}, {3, 7}, {3, 7}]","[set(), {3}, {3}, {3}, {3}]",10,
LocalStandardReflectiveEquilibrium,"[[4, -6, -3], [1, 4], [-2, 1], [-7, 5, 6], [4, 7, 3], [7, -6], [-6, -1]]",7,7,0.3537768634204267,23,2.4285714285714284,0.2857142857142857,set(),"[(5, 1), (7, 2), (-7, 1), (-2, 1)]","{-3, 5, 6}",3,0,0,"[{-3, 5, 6}]",3.0,4,True,False,{5},1,0,0,True,True,10,[{5}],1.0,[set()],0.0,{5},{5},[{5}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,[2],"[{-3, 5, 6}, {5, 6}, {5}, {5}]","[set(), {5}, {5}, {5}]",8,
