model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
LocalStandardReflectiveEquilibrium,"[[-4, -1], [9, -1], [-5, 4], [-7, 3, 9], [-10, 11, 3], [8, 2, -4], [-6, 2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.20905093471444613,416,2.1666666666666665,0.14705882352941174,set(),[],"{2, 5, 6, 8, 10, -7, -4, -1}",8,0,0,6,True,True,"{-4, 5, -1, 6}",4,0,0,True,True,96,[{6}],1.0,{-4},"{-4, 5, -1}","[{-4}, {8, 2}, {8, -6}]","[0, 0.26487603305785123, 0.3074380165289256, 0.952892561983471, 0.9706611570247934, 0.9706611570247934, 0.9809917355371901, 0.9809917355371901, 0.9838842975206612, 0.9838842975206612, 0.9838842975206612, 0.9838842975206612]",True,4,4,0,0,4,7,"[2, 4, 6, 8]","[{2, 5, 6, 8, 10, -7, -4, -1}, {5, 6, 8, 10, -7, -4, -1}, {5, 6, 8, -7, -4, -1}, {5, 6, 8, -4, -1}, {-4, 5, -1, 6}, {-4, 5, -1, 6}]","[set(), {-4}, {-4}, {-4}, {-4}, {-4}]",12,
LocalStandardReflectiveEquilibrium,"[[-4, -1], [9, -1], [-5, 4], [-7, 3, 9], [-10, 11, 3], [8, 2, -4], [-6, 2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.20905093471444613,416,2.1666666666666665,0.14705882352941174,set(),[],"{1, 2, 5, 6, 8, 9, -10}",7,0,0,0,False,,"{1, 9}",2,0,0,,False,0,,,{9},"{9, -1}","[{9}, {-7, 3}, {-7, 11, -10}]","[0, 0.3082644628099174, 0.3450413223140496, 0.9268595041322315, 0.9504132231404958, 0.9504132231404958, 0.9665289256198347, 0.9665289256198347, 0.975206611570248, 0.975206611570248, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356]",False,5,5,0,0,5,6,"[2, 3, 4, 6, 8, 10]","[{1, 2, 5, 6, 8, 9, -10}, {1, 2, 5, 6, 8, 9}, {1, 2, 6, 8, 9}, {8, 1, 2, 9}, {1, 2, 9}, {1, 9}, {1, 9}]","[set(), {9}, {9}, {9}, {9}, {9}, {9}]",14,
LocalStandardReflectiveEquilibrium,"[[-4, 5, -1], [3, 1], [-10, -6, -4], [-7, -1], [8, -2, 1], [11, 2], [9, 10], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.21031813389243467,412,2.1666666666666665,0.14705882352941174,set(),[],"{2, 5, 6, 8, 10, -7, -4, -1}",8,0,0,4,True,False,"{2, 5, 8, -7, -3, -1}",6,0,0,True,True,22,[{5}],1.0,"{8, -7}","{2, 8, -7, -3, -1}","[{8, -7}]","[0, 0.26487603305785123, 0.3074380165289256, 0.9179214876033058, 0.9432107438016528, 0.9593925619834711, 0.9656735537190083, 0.9656735537190083, 0.9676694214876033, 0.9676694214876033, 0.9676694214876033, 0.9676694214876033]",True,4,4,0,1,3,7,"[2, 4, 6]","[{2, 5, 6, 8, 10, -7, -4, -1}, {2, 5, 6, 8, -7, -4, -1}, {2, 5, 6, 8, -7, -1}, {2, 5, 8, -7, -1}, {2, 5, 8, -7, -3, -1}, {2, 5, 8, -7, -3, -1}]","[set(), {-7}, {8, -7}, {8, -7}, {8, -7}, {8, -7}]",12,
LocalStandardReflectiveEquilibrium,"[[-4, 5, -1], [3, 1], [-10, -6, -4], [-7, -1], [8, -2, 1], [11, 2], [9, 10], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.21031813389243467,412,2.1666666666666665,0.14705882352941174,set(),[],"{1, 2, 5, 6, 8, 9, -10}",7,0,0,0,False,,"{8, 6}",2,0,0,True,True,102,[{6}],1.0,{8},{8},[{8}],"[0, 0.3082644628099174, 0.3450413223140496, 0.9268595041322315, 0.9504132231404958, 0.9504132231404958, 0.9665289256198347, 0.9665289256198347, 0.975206611570248, 0.975206611570248, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356]",True,5,5,0,0,5,6,"[2, 3, 4, 6, 8, 10]","[{1, 2, 5, 6, 8, 9, -10}, {1, 2, 5, 6, 8, 9}, {1, 2, 6, 8, 9}, {8, 1, 6, 9}, {8, 1, 6}, {8, 6}, {8, 6}]","[set(), {8}, {8}, {8}, {8}, {8}, {8}]",14,
LocalStandardReflectiveEquilibrium,"[[10, -4, -2], [6, 11, -10], [-8, 2], [3, -10], [5, -1, -4], [-9, 2], [9, -6, -1], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.1733857144618316,546,2.2222222222222223,0.1830065359477124,set(),[],"{2, 5, 6, 8, 10, -7, -4, -1}",8,0,0,0,False,,"{2, 10, -4}",3,0,0,,False,0,,,{2},{2},"[{1, -6}, {10, 11, 4, 5}, {-6, 4, 5}, {-8}, {1, 10, 11}, {-9}, {2}]","[0, 0.26487603305785123, 0.3074380165289256, 0.8950413223140496, 0.9243801652892563, 0.9243801652892563, 0.9462809917355371, 0.9462809917355371, 0.9607438016528926, 0.9607438016528926, 0.9677685950413224, 0.9677685950413224, 0.9677685950413224, 0.9677685950413224]",False,5,5,0,0,5,6,"[2, 3, 4, 6, 8, 10]","[{2, 5, 6, 8, 10, -7, -4, -1}, {2, 5, 6, 8, 10, -7, -4}, {2, 5, 6, 8, 10, -4}, {2, 5, 8, 10, -4}, {8, 2, 10, -4}, {2, 10, -4}, {2, 10, -4}]","[set(), {2}, {2}, {2}, {2}, {2}, {2}]",14,
LocalStandardReflectiveEquilibrium,"[[10, -4, -2], [6, 11, -10], [-8, 2], [3, -10], [5, -1, -4], [-9, 2], [9, -6, -1], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.1733857144618316,546,2.2222222222222223,0.1830065359477124,set(),[],"{1, 2, 5, 6, 8, 9, -10}",7,0,0,16,True,True,"{2, 6}",2,0,0,True,True,248,[{6}],1.0,{2},{2},"[{1, -6}, {10, 11, 4, 5}, {-6, 4, 5}, {-8}, {1, 10, 11}, {-9}, {2}]","[0, 0.3082644628099174, 0.3450413223140496, 0.9268595041322315, 0.9504132231404958, 0.9504132231404958, 0.9665289256198347, 0.9665289256198347, 0.975206611570248, 0.975206611570248, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356]",True,5,5,0,0,5,6,"[2, 3, 4, 6, 8, 10]","[{1, 2, 5, 6, 8, 9, -10}, {1, 2, 5, 6, 9, -10}, {2, 5, 6, 9, -10}, {9, 2, 6, -10}, {9, 2, 6}, {2, 6}, {2, 6}]","[set(), {2}, {2}, {2}, {2}, {2}, {2}]",14,
LocalStandardReflectiveEquilibrium,"[[6, 4], [2, -4], [-9, -5, 4], [-1, -10, -2], [7, 11, 6], [3, 11], [-8, -9], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.23096076194206397,352,2.1666666666666665,0.14705882352941174,set(),[],"{2, 5, 6, 8, 10, -7, -4, -1}",8,0,0,0,False,,"{-6, 10, 2, -4}",4,0,0,True,True,32,[{10}],1.0,{2},"{2, -6, -4}",[{2}],"[0, 0.26487603305785123, 0.3074380165289256, 0.9268595041322315, 0.9504132231404958, 0.9504132231404958, 0.9665289256198347, 0.9665289256198347, 0.975206611570248, 0.975206611570248, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356]",True,6,5,1,0,4,6,"[2, 4, 6, 8, 10]","[{2, 5, 6, 8, 10, -7, -4, -1}, {2, 5, 6, 8, 10, -7, -4}, {2, 5, 8, 10, -7, -6, -4}, {2, 5, 8, 10, -6, -4}, {2, 8, 10, -6, -4}, {-6, 10, 2, -4}, {-6, 10, 2, -4}]","[set(), {2}, {2}, {2}, {2}, {2}, {2}]",14,
LocalStandardReflectiveEquilibrium,"[[6, 4], [2, -4], [-9, -5, 4], [-1, -10, -2], [7, 11, 6], [3, 11], [-8, -9], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.23096076194206397,352,2.1666666666666665,0.14705882352941174,set(),[],"{1, 2, 5, 6, 8, 9, -10}",7,0,0,0,False,,"{8, 9, -10}",3,0,0,True,True,64,[{-10}],1.0,{9},"{8, 9}","[{9}, {-5, -4}, {2, -5}]","[0, 0.3082644628099174, 0.3450413223140496, 0.952892561983471, 0.9706611570247934, 0.9706611570247934, 0.9809917355371901, 0.9809917355371901, 0.9838842975206612, 0.9838842975206612, 0.9838842975206612, 0.9838842975206612]",True,4,4,0,0,4,7,"[2, 4, 6, 8]","[{1, 2, 5, 6, 8, 9, -10}, {1, 2, 5, 8, 9, -10}, {1, 2, 8, 9, -10}, {8, 9, 2, -10}, {8, 9, -10}, {8, 9, -10}]","[set(), {9}, {9}, {9}, {9}, {9}]",12,
LocalStandardReflectiveEquilibrium,"[[-4, 9, -11], [-6, 11], [2, -9], [10, -3, -4], [-8, 3], [5, 8], [-1, -7, -5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.18156227130844968,513,2.1666666666666665,0.14705882352941174,set(),[],"{2, 5, 6, 8, 10, -7, -4, -1}",8,0,0,0,False,,"{8, 5, 6}",3,0,0,True,True,114,[{6}],1.0,{5},"{8, 5}",[{5}],"[0, 0.26487603305785123, 0.3074380165289256, 0.9268595041322315, 0.9504132231404958, 0.9504132231404958, 0.9665289256198347, 0.9665289256198347, 0.975206611570248, 0.975206611570248, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356, 0.9764462809917356]",True,5,5,0,0,5,6,"[2, 4, 6, 8, 10]","[{2, 5, 6, 8, 10, -7, -4, -1}, {2, 5, 6, 8, 10, -7, -1}, {5, 6, 8, 10, -7, -1}, {5, 6, 8, 10, -1}, {8, 10, 5, 6}, {8, 5, 6}, {8, 5, 6}]","[set(), {5}, {5}, {5}, {5}, {5}, {5}]",14,
LocalStandardReflectiveEquilibrium,"[[-4, 9, -11], [-6, 11], [2, -9], [10, -3, -4], [-8, 3], [5, 8], [-1, -7, -5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11]]",11,18,0.18156227130844968,513,2.1666666666666665,0.14705882352941174,set(),[],"{1, 2, 5, 6, 8, 9, -10}",7,0,0,0,False,,"{8, 9, 5}",3,0,0,False,True,39,[{9}],1.0,{5},"{8, 5}",[{5}],"[0, 0.3082644628099174, 0.3450413223140496, 0.952892561983471, 0.9706611570247934, 0.9706611570247934, 0.9809917355371901, 0.9809917355371901, 0.9838842975206612, 0.9838842975206612, 0.9838842975206612, 0.9838842975206612]",True,4,4,0,0,4,7,"[2, 4, 6, 8]","[{1, 2, 5, 6, 8, 9, -10}, {1, 2, 5, 6, 8, 9}, {2, 5, 6, 8, 9}, {8, 9, 2, 5}, {8, 9, 5}, {8, 9, 5}]","[set(), {5}, {5}, {5}, {5}, {5}]",12,
