model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
StandardModel,"[[2, 4], [8, 6, 4], [3, -1, 2], [5, 9, 8], [7, -8], [1, -4], [-7, 2, 8], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.26833749991987155,96,2.25,0.2,set(),[],"{1, 4, 5, 6, 7, -3}",6,0,0,0,False,,"{4, 5, 6, 8, 9, -1, -7, -3, -2}",9,0,0,True,True,1,[set()],0.0,"{9, 5, -2, 6}","{4, 5, 6, 8, 9, -1, -7, -3, -2}","[{9, 5, -2, 6}]","[0, 0.9025493827160495, 0.9339506172839507, 0.9339506172839507, 0.9339506172839507, 0.9339506172839507]",True,7,5,2,3,0,4,[],"[{1, 4, 5, 6, 7, -3}, {4, 5, 6, 8, 9, -1, -7, -3, -2}, {4, 5, 6, 8, 9, -1, -7, -3, -2}]","[{9, 5, -2, 6}, {9, 5, -2, 6}, {9, 5, -2, 6}]",6,"{({2}, {2, 4, -1, 6}), ({4}, {4, -3, -1}), ({7}, {-8, 4, 7}), ({4}, {4, -1, 6}), ({6}, {6, 7}), ({5}, {4, 5}), ({7}, {-8, 5, 7}), ({-3}, {-3, 7}), ({6}, {-3, 6}), ({1}, {1, -4, -2, 7}), ({6}, {1, 6}), ({-3}, {1, -3}), ({1}, {1, -4, -3, -2}), ({-3}, {-3, 6}), ({2}, {2, 4, 5, -1}), ({1}, {1, -4, -2, 6}), ({4}, {4, 5, -1}), ({7}, {-8, -3, 7}), ({5}, {5, 7}), ({2}, {1, 2, 4}), ({6}, {4, 6}), ({7}, {-8, 1, 7}), ({7}, {-8, 6, 7}), ({5}, {-3, 5}), ({-3}, {4, -3}), ({4}, {1, 4}), ({1}, {1, 4, -2}), ({5}, {1, 5}), ({6}, {5, 6}), ({5}, {5, 6}), ({2}, {2, 4, -1, 7}), ({-3}, {-3, 5}), ({4}, {4, -1, 7}), ({1}, {1, -4, 5, -2}), ({2}, {2, 4, -3, -1})}"
StandardModel,"[[2, 4], [8, 6, 4], [3, -1, 2], [5, 9, 8], [7, -8], [1, -4], [-7, 2, 8], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.26833749991987155,96,2.25,0.2,set(),[],"{3, 5, 8, -9, -7, -1}",6,0,0,2,True,False,"{8, -7, -9}",3,0,0,True,True,18,[{-9}],1.0,{8},"{8, -7}","[{-7, 3, 4}, {8}, {-7, 3, -1}, {9, 5}, {-7, 2}]","[0, 0.9308641975308641, 0.9845679012345679, 0.9845679012345679, 0.9845679012345679, 0.9845679012345679]",True,3,3,0,0,3,6,[2],"[{3, 5, 8, -9, -7, -1}, {8, -7, -9}, {8, -7, -9}]","[{8}, {8}, {8}]",6,"{({8}, {8, -7, -1}), ({8}, {8, -7, 5}), ({8}, {8, -7, -9}), ({8}, {8, -7, 3})}"
StandardModel,"[[1, -9, 3], [5, -1], [-4, -3], [-2, -1], [7, 6, 5], [-9, 4, -5], [-3, -5, 7], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.23256771159905348,120,2.25,0.2,set(),[],"{1, 4, 5, 6, 7, -3}",6,0,0,0,False,,"{1, 2, 3, 4, 5, 6, -7}",7,0,0,,False,0,,,"{1, 6}","{1, 2, 3, 4, 6, -7, -5}","[{1, 6}]","[0, 0.9417199546485261, 0.9795162509448224, 0.9795162509448224, 0.9795162509448224, 0.9795162509448224]",False,5,3,2,1,0,6,[2],"[{1, 4, 5, 6, 7, -3}, {1, 2, 3, 4, 5, 6, -7}, {1, 2, 3, 4, 5, 6, -7}]","[{1, 6}, {1, 6}, {1, 6}]",6,"{({1, -4}, {1, 2, 5, 7, 9, -6, -4, -3}), ({1, -4}, {1, 2, 6, 7, 9, -5, -4, -3}), ({1, -4}, {1, 2, 4, 7, 9, -6, -5, -3})}"
StandardModel,"[[1, -9, 3], [5, -1], [-4, -3], [-2, -1], [7, 6, 5], [-9, 4, -5], [-3, -5, 7], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.23256771159905348,120,2.25,0.2,set(),[],"{3, 5, 8, -9, -7, -1}",6,0,0,0,False,,"{3, 5, -9, -4, -1}",5,0,0,,False,0,,,"{5, -9}","{5, -9, -4, -3, -1}","[{-3, 6, -9}, {-7, -4, -9}, {-4, 6, -9}, {5, -9}, {7, 6, -9}, {-7, -3, -9}]","[0, 0.9309444444444445, 0.9687407407407408, 0.9687407407407408, 0.9687407407407408, 0.9687407407407408]",False,3,3,0,1,2,6,"[1, 2]","[{3, 5, 8, -9, -7, -1}, {3, 5, -9, -4, -1}, {3, 5, -9, -4, -1}]","[{5, -9}, {5, -9}, {5, -9}]",6,"{({5}, {3, 5, -1}), ({5}, {8, 5, -1}), ({5}, {5, -1, -9}), ({5}, {-7, 5, -1})}"
StandardModel,"[[-8, -5, -6], [2, -8], [-7, -8], [4, -9, -5], [1, -9], [4, 5, 6], [6, -2, -5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.2352618834042398,118,2.25,0.2,set(),[],"{1, 4, 5, 6, 7, -3}",6,0,0,0,False,,"{2, 4, 5, 6, 9, -8, -3, -1}",8,0,0,True,True,2,[{-3}],1.0,"{4, 5}","{2, 4, 5, 6, 9, -8, -1}","[{2, 4, 6}, {-7, 4, 6}, {-8, 4, 6}, {4, 5}]","[0, 0.9292854938271605, 0.9606867283950618, 0.9795162509448224, 0.9795162509448224, 0.9795162509448224]",True,6,5,1,3,1,4,[1],"[{1, 4, 5, 6, 7, -3}, {2, 4, 5, 6, 9, -8, -3, -1}, {2, 4, 5, 6, 9, -8, -3, -1}]","[{-3, 4, 5}, {4, 5}, {4, 5}]",6,"{({4, 5}, {1, 2, 4, 5, 6, 9, -8}), ({4, 5}, {2, 4, 5, 6, 9, -8, -3, -1}), ({4, 5}, {2, 4, 5, 6, 7, 9, -8, -1})}"
StandardModel,"[[-8, -5, -6], [2, -8], [-7, -8], [4, -9, -5], [1, -9], [4, 5, 6], [6, -2, -5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.2352618834042398,118,2.25,0.2,set(),[],"{3, 5, 8, -9, -7, -1}",6,0,0,0,False,,"{2, 4, 5, 6, 9, -8, -7, -1}",8,0,0,True,True,2,[{-7}],1.0,"{4, 5}","{2, 4, 5, 6, 9, -8, -1}","[{2, 4, 6}, {-7, 4, 6}, {-8, 4, 6}, {4, 5}]","[0, 0.9025493827160495, 0.9339506172839507, 0.9665532879818595, 0.9733434114386496, 0.9733434114386496, 0.9733434114386496, 0.9733434114386496]",True,8,6,2,3,1,3,"[1, 4]","[{3, 5, 8, -9, -7, -1}, {2, 3, 4, 5, 6, 9, -8, -7, -1}, {2, 4, 5, 6, 9, -8, -7, -1}, {2, 4, 5, 6, 9, -8, -7, -1}]","[{-7, 3, 4, 6}, {4, 5}, {4, 5}, {4, 5}]",8,"{({-9}, {5, -9}), ({9}, {9, 3, -1}), ({1}, {-1, -9}), ({5}, {-7, 5}), ({9}, {-7, -1, 9}), ({-1}, {3, -1}), ({-9}, {-1, -9}), ({8}, {8, 5, -2, 7}), ({1}, {1, 3, -9}), ({-7}, {-8, -7, 5}), ({-9}, {8, -9}), ({3}, {-7, 3}), ({9}, {9, 5, -1}), ({-1}, {-7, -1}), ({1}, {1, -7, -9}), ({9}, {-1, -9}), ({8}, {8, -2, -1, 7}), ({8}, {8, 7, -2, -9}), ({5}, {5, -1}), ({3}, {3, 5}), ({-7}, {-8, -7, -1}), ({-1}, {5, -1}), ({5}, {5, -9}), ({1}, {1, 5, -9}), ({-7}, {-8, -7, -9}), ({8}, {8, -7, -2}), ({5}, {8, 5}), ({9}, {8, 9, -1}), ({-9}, {3, -9}), ({3}, {3, -1}), ({-7}, {8, -7}), ({3}, {3, -9}), ({-1}, {-1, -9}), ({3}, {8, 3}), ({-9}, {-7, -9}), ({-1}, {8, -1}), ({8}, {8, 3, -2, 7}), ({1}, {8, 1, -9}), ({5}, {3, 5}), ({-7}, {-8, -7, 3})}"
StandardModel,"[[-1, -5], [3, -9, -1], [-2, 3], [-6, -7, -2], [4, 6], [-7, -4, 9], [-8, 3], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.24797951946923044,109,2.1875,0.1625,set(),[],"{1, 4, 5, 6, 7, -3}",6,0,0,2,True,False,"{1, 2, 4, 5, 6, 8, -9, -7, -3}",9,0,0,True,True,1,[set()],0.0,"{-7, 5, -9}","{1, 2, 4, 5, 6, 8, -9, -7, -3}","[{-7, 5, -9}]","[0, 0.9572407407407407, 0.971604938271605, 0.971604938271605, 0.971604938271605, 0.971604938271605]",True,5,4,1,3,0,5,[],"[{1, 4, 5, 6, 7, -3}, {1, 2, 4, 5, 6, 8, -9, -7, -3}, {1, 2, 4, 5, 6, 8, -9, -7, -3}]","[{-7, 5, -9}, {-7, 5, -9}, {-7, 5, -9}]",6,"{({5}, {1, 5, 6}), ({5}, {1, 5, 7}), ({4}, {4, 6, 7}), ({5}, {1, 4, 5}), ({5}, {1, -3, 5}), ({4}, {4, -3, 6}), ({4}, {4, 5, 6}), ({4}, {1, 4, 6})}"
StandardModel,"[[-1, -5], [3, -9, -1], [-2, 3], [-6, -7, -2], [4, 6], [-7, -4, 9], [-8, 3], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.24797951946923044,109,2.1875,0.1625,set(),[],"{3, 5, 8, -9, -7, -1}",6,0,0,0,False,,"{3, -9, -8, -7, -5, -1}",6,0,0,False,True,2,[{-7}],1.0,"{-8, -9}","{3, -9, -8, -5, -1}","[{-8, -9}]","[0, 0.9391111111111111, 0.9687407407407408, 0.9687407407407408, 0.9687407407407408, 0.9687407407407408]",True,4,2,2,0,0,7,[2],"[{3, 5, 8, -9, -7, -1}, {3, -9, -8, -7, -5, -1}, {3, -9, -8, -7, -5, -1}]","[{-8, -9}, {-8, -9}, {-8, -9}]",6,"{({-9}, {5, -9}), ({-2}, {3, 5, -2}), ({8}, {8, 5}), ({-1}, {-5, -1, -9}), ({-8}, {-8, 3, -1}), ({-7}, {-7, 3}), ({-1}, {8, -5, -1}), ({-8}, {-8, 3, -9}), ({-9}, {-1, -9}), ({5}, {1, 5, -9}), ({8}, {8, -1}), ({5}, {8, 1, 5}), ({-2}, {3, -1, -2}), ({-2}, {3, -2, -9}), ({8}, {8, -9}), ({-2}, {8, 3, -2}), ({-8}, {8, 3}), ({-9}, {8, -9}), ({3}, {-7, 3}), ({-7}, {-7, 5}), ({-1}, {3, -1, -5}), ({-3}, {8, -7, 2, -3}), ({5}, {5, -1}), ({3}, {3, 5}), ({-1}, {5, -1}), ({-7}, {-7, -1}), ({-1}, {-7, -5, -1}), ({5}, {1, 3, 5}), ({-3}, {8, -3, 2, 5}), ({8}, {8, 3}), ({-7}, {-7, -9}), ({-9}, {3, -9}), ({-8}, {-8, -7, 3}), ({3}, {3, -1}), ({-7}, {8, -7}), ({-3}, {8, 2, 3}), ({3}, {3, -9}), ({5}, {1, 5, -7}), ({3}, {8, 3}), ({-9}, {-7, -9}), ({-3}, {8, 2, -3, -1}), ({-2}, {-7, 3, -2}), ({8}, {8, -7}), ({-8}, {-8, 3, 5}), ({-3}, {8, 2, -3, -9})}"
StandardModel,"[[8, 1], [4, -1], [-9, 4], [5, -1], [7, 2, -5], [6, -3, -5], [8, -2, 5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.2634048199911545,99,2.1875,0.1625,set(),[],"{1, 4, 5, 6, 7, -3}",6,0,0,0,False,,"{4, 5, 7, -1, -9, -8, -6, -3, -2}",9,0,0,True,True,1,[set()],0.0,"{-3, 7, 5, -9}","{4, 5, 7, -1, -9, -8, -6, -3, -2}","[{-3, 7, 5, -9}]","[0, 0.9025493827160495, 0.9339506172839507, 0.9339506172839507, 0.9339506172839507, 0.9339506172839507]",True,7,5,2,3,0,4,[1],"[{1, 4, 5, 6, 7, -3}, {4, 5, 7, -1, -9, -8, -6, -3, -2}, {4, 5, 7, -1, -9, -8, -6, -3, -2}]","[{-3, 7, 5, -9}, {-3, 7, 5, -9}, {-3, 7, 5, -9}]",6,"{({4}, {-8, 4, -1, 6}), ({1}, {1, 7, 9, -5, -4}), ({5}, {-8, 5, -1, 6}), ({8}, {1, 2, 8, 9, -5, -4, -3}), ({8}, {1, 2, 6, 8, 9, -5, -4}), ({6}, {6, 7}), ({7}, {4, 7}), ({1}, {1, 9, -5, -4, -3}), ({-3}, {-3, 7}), ({-9}, {4, 5, -9, -8, -1}), ({1}, {1, 6, 9, -5, -4}), ({7}, {5, 7}), ({6}, {-3, 6}), ({8}, {1, 2, 5, 8, 9, -4}), ({4}, {-8, 4, -3, -1}), ({6}, {1, 6}), ({-3}, {1, -3}), ({5}, {-8, 4, 5, -1}), ({1}, {1, -4, 5, 9}), ({-3}, {-3, 6}), ({8}, {1, 2, 4, 8, 9, -5}), ({-9}, {-8, 1, 4, -9}), ({4}, {-8, 4, 5, -1}), ({1}, {1, -5, 4, 9}), ({-9}, {4, 7, -9, -8, -1}), ({4}, {-8, 1, 4}), ({6}, {4, 6}), ({5}, {-8, 1, 5}), ({-9}, {4, -9, -8, -3, -1}), ({-3}, {4, -3}), ({7}, {-3, 7}), ({7}, {1, 7}), ({6}, {5, 6}), ({7}, {6, 7}), ({5}, {-8, 5, -1, 7}), ({4}, {-8, 4, -1, 7}), ({-9}, {4, 6, -9, -8, -1}), ({-3}, {-3, 5}), ({8}, {1, 2, 7, 8, 9, -5, -4}), ({5}, {-8, -3, 5, -1})}"
StandardModel,"[[8, 1], [4, -1], [-9, 4], [5, -1], [7, 2, -5], [6, -3, -5], [8, -2, 5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9]]",9,16,0.2634048199911545,99,2.1875,0.1625,set(),[],"{3, 5, 8, -9, -7, -1}",6,0,0,0,False,,"{4, 5, -9, -8, -1}",5,0,0,True,True,9,[{5}],1.0,{-9},"{-8, 4, -1, -9}",[{-9}],"[0, 0.9309444444444445, 0.9687407407407408, 0.9777777777777779, 0.9845679012345679, 0.9845679012345679, 0.9845679012345679, 0.9845679012345679]",True,5,4,1,1,2,5,"[1, 2, 4]","[{3, 5, 8, -9, -7, -1}, {3, 4, 8, -9, -1}, {4, 5, -9, -8, -1}, {4, 5, -9, -8, -1}]","[{3, -9}, {-9}, {-9}, {-9}]",8,"{({-9}, {4, 5, -9, -8, -1}), ({5}, {-8, 5, -1, -9}), ({5}, {-8, -7, 5, -1}), ({-9}, {4, -9, -8, -7, -1}), ({-9}, {3, 4, -9, -8, -1}), ({5}, {8, 5, -1}), ({5}, {-8, 3, 5, -1}), ({-9}, {8, 4, -1, -9})}"
