model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
LocalStandardReflectiveEquilibrium,"[[-2, 4], [-5, 2], [-3, -2], [-1, -2], [-7, -1], [-6, -4]]",7,6,0.4878624998969777,12,2,0,set(),"[(-7, 1), (-6, 1), (-5, 1), (-3, 1)]","{2, -6, 5, -1}",4,0,0,0,False,,"{2, 5}",2,0,0,False,True,3,[{2}],1,{5},{5},"[{-7}, {-1}, {-2}, {5}, {-3}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{2, -6, 5, -1}, {2, -6, 5}, {2, 5}, {2, 5}]","[set(), {5}, {5}, {5}]",8,
LocalStandardReflectiveEquilibrium,"[[-2, 4], [-5, 2], [-3, -2], [-1, -2], [-7, -1], [-6, -4]]",7,6,0.4878624998969777,12,2,0,set(),"[(-7, 1), (-6, 1), (-5, 1), (-3, 1)]","{-4, -3, -1}",3,0,0,0,False,,"{1, 2, 3, 7, -4}",5,0,0,True,True,4,[set()],0,{-4},"{1, 2, 3, 7, -4}","[{-4}, {-6}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9721734693877551, 0.9860510204081633, 0.9860510204081633, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,6,4,2,2,0,3,"[2, 3, 6, 8]","[{-4, -3, -1}, {-4, -1}, {1, -4}, {1, 2, -4}, {1, 2, 3, -4}, {1, 2, 3, 7, -4}, {1, 2, 3, 7, -4}]","[set(), {-4}, {-4}, {-4}, {-4}, {-4}, {-4}]",14,
LocalStandardReflectiveEquilibrium,"[[-3, 7], [2, 7], [-4, 3], [-5, 4], [1, 5], [6, 4]]",7,6,0.26143928550824114,36,2,0,set(),"[(1, 1), (2, 1), (6, 1)]","{2, -6, 5, -1}",4,0,0,3,True,False,"{-6, -1}",2,0,0,True,True,13,[{-1}],1,{-6},{-6},"[{-4}, {-6}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 3, 4]","[{2, -6, 5, -1}, {2, -6, -1}, {-6, -1}, {-6, -1}]","[set(), {-6}, {-6}, {-6}]",8,
LocalStandardReflectiveEquilibrium,"[[-3, 7], [2, 7], [-4, 3], [-5, 4], [1, 5], [6, 4]]",7,6,0.26143928550824114,36,2,0,set(),"[(1, 1), (2, 1), (6, 1)]","{-4, -3, -1}",3,0,0,0,False,,{-1},1,0,0,True,True,23,[set()],0,{-1},{-1},"[{-1}, {-5}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,[2],"[{-4, -3, -1}, {-3, -1}, {-1}, {-1}]","[set(), {-1}, {-1}, {-1}]",8,
LocalStandardReflectiveEquilibrium,"[[2, 3], [-7, -2], [-1, 2], [6, -2], [-4, 2], [-5, 6]]",7,6,0.42857142857142855,16,2,0,set(),"[(-1, 1), (-7, 1), (-5, 1), (-4, 1)]","{2, -6, 5, -1}",4,0,0,2,True,False,"{2, 3, 5, 7, -6, -1}",6,0,0,True,True,2,[set()],0,{-1},"{2, 3, 5, 7, -6, -1}",[{-1}],"[0, 0.33571428571428574, 0.3836734693877551, 0.9921734693877551, 0.9974285714285714, 0.9974285714285714, 0.9993571428571428, 0.9993571428571428, 1.0, 1.0, 1.0, 1.0]",True,2,2,0,2,0,5,"[2, 6]","[{2, -6, 5, -1}, {2, -6, -1}, {2, -6, 5, -1}, {2, 5, 7, -6, -1}, {2, 3, 5, 7, -6, -1}, {2, 3, 5, 7, -6, -1}]","[set(), {-1}, {-1}, {-1}, {-1}, {-1}]",12,
LocalStandardReflectiveEquilibrium,"[[2, 3], [-7, -2], [-1, 2], [6, -2], [-4, 2], [-5, 6]]",7,6,0.42857142857142855,16,2,0,set(),"[(-1, 1), (-7, 1), (-5, 1), (-4, 1)]","{-4, -3, -1}",3,0,0,0,False,,"{1, 4, -3, -2}",4,0,0,True,True,6,[set()],0,{-3},"{1, 4, -3, -2}",[{-3}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9796734693877551, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,5,3,2,1,0,4,"[2, 6]","[{-4, -3, -1}, {-3, -1}, {1, -3}, {1, -3, -2}, {1, 4, -3, -2}, {1, 4, -3, -2}]","[set(), {-3}, {-3}, {-3}, {-3}, {-3}]",12,
LocalStandardReflectiveEquilibrium,"[[-5, -7], [-4, -5], [-2, 4], [-6, -2], [-1, 7], [-3, 7]]",7,6,0.3931532123652021,19,2,0,set(),"[(-1, 1), (-6, 1), (-3, 1)]","{2, -6, 5, -1}",4,0,0,0,False,,"{4, 5, -1, 7}",4,0,0,True,True,6,[set()],0,{-1},"{4, 5, -1, 7}",[{-1}],"[0, 0.33571428571428574, 0.3836734693877551, 0.9796734693877551, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,4,4,0,2,2,3,"[2, 6]","[{2, -6, 5, -1}, {-6, 5, -1}, {5, -1}, {4, 5, -1}, {4, 5, -1, 7}, {4, 5, -1, 7}]","[set(), {-1}, {-1}, {-1}, {-1}, {-1}]",12,
LocalStandardReflectiveEquilibrium,"[[-5, -7], [-4, -5], [-2, 4], [-6, -2], [-1, 7], [-3, 7]]",7,6,0.3931532123652021,19,2,0,set(),"[(-1, 1), (-6, 1), (-3, 1)]","{-4, -3, -1}",3,0,0,0,False,,"{4, 5, -1, 7}",4,0,0,True,True,6,[set()],0,{-1},"{4, 5, -1, 7}",[{-1}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9721734693877551, 0.9860510204081633, 0.9860510204081633, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,5,4,1,2,1,3,"[2, 3, 6, 8]","[{-4, -3, -1}, {-3, -1}, {-1}, {-1, 7}, {4, -1, 7}, {4, 5, -1, 7}, {4, 5, -1, 7}]","[set(), {-1}, {-1}, {-1}, {-1}, {-1}, {-1}]",14,
LocalStandardReflectiveEquilibrium,"[[-1, 6], [-7, -1], [-3, 7], [-2, -1], [5, 3], [4, 7]]",7,6,0.31323501113462804,28,2,0,set(),"[(4, 1), (5, 1), (-2, 1)]","{2, -6, 5, -1}",4,0,0,0,False,,"{2, -1}",2,0,0,False,True,8,[{-1}],1,{2},{2},"[{2}, {1}, {-6}]","[0, 0.33571428571428574, 0.3836734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{2, -6, 5, -1}, {2, 5, -1}, {2, -1}, {2, -1}]","[set(), {2}, {2}, {2}]",8,
LocalStandardReflectiveEquilibrium,"[[-1, 6], [-7, -1], [-3, 7], [-2, -1], [5, 3], [4, 7]]",7,6,0.31323501113462804,28,2,0,set(),"[(4, 1), (5, 1), (-2, 1)]","{-4, -3, -1}",3,0,0,2,True,False,"{3, 6, -7, -4, -1}",5,0,0,True,True,4,[set()],0,{-7},"{3, 6, -7, -4, -1}",[{-7}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9921734693877551, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,4,3,1,2,0,4,"[2, 4, 6]","[{-4, -3, -1}, {-4, -1}, {-4, -1, 6}, {-7, -4, -1, 6}, {3, 6, -7, -4, -1}, {3, 6, -7, -4, -1}]","[set(), {-7}, {-7}, {-7}, {-7}, {-7}]",12,
LocalStandardReflectiveEquilibrium,"[[-5, -1], [4, -1], [-7, -4], [3, 4], [6, 3], [-2, 6]]",7,6,0.45609215399177083,14,2,0,set(),"[(-2, 1), (-7, 1), (-5, 1)]","{2, -6, 5, -1}",4,0,0,4,True,True,"{1, 2, 5, -6, -4, -3}",6,0,0,True,True,2,[set()],0,{1},"{1, 2, 5, -6, -4, -3}",[{1}],"[0, 0.33571428571428574, 0.3836734693877551, 0.9921734693877551, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,4,3,1,2,0,4,"[2, 4, 6]","[{2, -6, 5, -1}, {2, -6, 5}, {2, -6, -4, 5}, {1, 2, 5, -6, -4}, {1, 2, 5, -6, -4, -3}, {1, 2, 5, -6, -4, -3}]","[set(), {1}, {1}, {1}, {1}, {1}]",12,
LocalStandardReflectiveEquilibrium,"[[-5, -1], [4, -1], [-7, -4], [3, 4], [6, 3], [-2, 6]]",7,6,0.45609215399177083,14,2,0,set(),"[(-2, 1), (-7, 1), (-5, 1)]","{-4, -3, -1}",3,0,0,4,True,False,"{2, -6, -4, -3}",4,0,0,True,True,6,[set()],0,{-4},"{2, -6, -4, -3}","[{-4}, {-7}, {1}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,3,3,0,2,1,4,"[2, 4]","[{-4, -3, -1}, {-4, -3}, {-6, -4, -3}, {2, -6, -4, -3}, {2, -6, -4, -3}]","[set(), {-4}, {-4}, {-4}, {-4}]",10,
