model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
LocalStandardReflectiveEquilibrium,"[[-1, 2], [7, 4, 2], [5, 4], [6, -7], [1, 7, 5], [-4, -3, 7], [3, 1, 4], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.2732195941070944,34,2.2857142857142856,0.2197802197802198,set(),[],"{4, -1}",2,0,0,12,True,False,"{2, -1}",2,0,0,True,True,16,[set()],0,{-1},"{2, -1}","[{-1}, {-4}, {-5, 7}]","[0, 0.4214285714285714, 0.4408163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,2,2,0,1,1,5,[2],"[{4, -1}, {-1}, {2, -1}, {2, -1}]","[set(), {-1}, {-1}, {-1}]",8,
LocalStandardReflectiveEquilibrium,"[[-1, 2], [7, 4, 2], [5, 4], [6, -7], [1, 7, 5], [-4, -3, 7], [3, 1, 4], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.2732195941070944,34,2.2857142857142856,0.2197802197802198,set(),[],"{-6, 5, -2}",3,0,0,2,True,False,{-6},1,0,0,True,True,21,[set()],0,{-6},{-6},"[{7}, {-6}, {-4, -3}]","[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,[2],"[{-6, 5, -2}, {-6, 5}, {-6}, {-6}]","[set(), {-6}, {-6}, {-6}]",8,
LocalStandardReflectiveEquilibrium,"[[7, 5, 3], [4, -2, 5], [1, 3], [-6, 3, -5], [-7, 4, -2], [-5, 7], [-4, 5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.32850861169412976,26,2.2857142857142856,0.2197802197802198,set(),[],"{4, -1}",2,0,0,9,True,True,{-1},1,0,0,True,True,17,[set()],0,{-1},{-1},"[{-6, 5}, {-7, -6}, {-1}, {-6, -4}, {-3}, {-6, -2}]","[0, 0.4214285714285714, 0.4408163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,1,1,0,0,1,6,[2],"[{4, -1}, {-1}, {-1}]","[set(), {-1}, {-1}]",6,
LocalStandardReflectiveEquilibrium,"[[7, 5, 3], [4, -2, 5], [1, 3], [-6, 3, -5], [-7, 4, -2], [-5, 7], [-4, 5], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.32850861169412976,26,2.2857142857142856,0.2197802197802198,set(),[],"{-6, 5, -2}",3,0,0,2,True,False,{-6},1,0,0,True,True,6,[set()],0,{-6},{-6},[{-6}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,2,2,0,0,2,5,[2],"[{-6, 5, -2}, {-6, -2}, {-6}, {-6}]","[set(), {-6}, {-6}, {-6}]",8,
LocalStandardReflectiveEquilibrium,"[[2, -5], [-7, -3, 2], [-1, -5], [-6, 4, -3], [-2, 1, 7], [-1, 7], [-5, -2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.37252608246017704,21,2.2142857142857144,0.18131868131868134,"{-2, 7}",[],"{4, -1}",2,0,0,3,True,False,"{-5, -2, -1, 7}",4,2,0,True,True,7,[set()],0,{-1},"{-5, -2, -1, 7}",[{-1}],"[0, 0.8142142857142857, 0.8421734693877552, 0.9921734693877551, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,4,4,0,3,1,3,"[2, 4, 6]","[{4, -1}, {-1}, {-1, -2}, {-5, -1, -2}, {-5, -2, -1, 7}, {-5, -2, -1, 7}]","[set(), {-1}, {-1}, {-1}, {-1}, {-1}]",12,
LocalStandardReflectiveEquilibrium,"[[2, -5], [-7, -3, 2], [-1, -5], [-6, 4, -3], [-2, 1, 7], [-1, 7], [-5, -2], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.37252608246017704,21,2.2142857142857144,0.18131868131868134,"{-2, 7}",[],"{-6, 5, -2}",3,1,0,3,True,False,"{-6, -2, 7}",3,2,0,True,True,9,[set()],0,{-6},"{-6, -2, 7}",[{-6}],"[0, 0.8247142857142857, 0.8483877551020409, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,2,2,0,1,1,5,[2],"[{-6, 5, -2}, {-6, -2}, {-6, -2, 7}, {-6, -2, 7}]","[set(), {-6}, {-6}, {-6}]",8,
LocalStandardReflectiveEquilibrium,"[[4, 1], [2, 4], [6, 1], [-3, -6], [-5, 7, 1], [-4, 2], [4, 5, 7], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.404296428365384,18,2.142857142857143,0.13186813186813187,"{1, 4}",[],"{4, -1}",2,1,1,0,False,,"{1, 4}",2,2,0,True,True,18,[set()],0,{4},"{1, 4}",[set()],"[0, 0.8553571428571428, 0.8604591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,2,1,1,0,0,6,[3],"[{4, -1}, {1, 4}, {1, 4}]","[set(), {4}, {4}]",6,
LocalStandardReflectiveEquilibrium,"[[4, 1], [2, 4], [6, 1], [-3, -6], [-5, 7, 1], [-4, 2], [4, 5, 7], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.404296428365384,18,2.142857142857143,0.13186813186813187,"{1, 4}",[],"{-6, 5, -2}",3,0,0,2,True,False,"{1, -6, 4}",3,2,0,True,True,12,[set()],0,{-6},"{1, -6, 4}","[{-3}, {-6}]","[0, 0.7699285714285714, 0.8121734693877551, 0.9796734693877551, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,4,4,0,2,2,3,"[2, 6]","[{-6, 5, -2}, {-6, 5}, {-6}, {1, -6}, {1, -6, 4}, {1, -6, 4}]","[set(), {-6}, {-6}, {-6}, {-6}, {-6}]",12,
LocalStandardReflectiveEquilibrium,"[[-6, 1], [3, 1], [2, -3], [-4, -5, 6], [-7, 6], [-4, -5], [7, -4, -6], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.2922576699447322,31,2.142857142857143,0.13186813186813187,set(),[],"{4, -1}",2,0,0,8,True,False,{4},1,0,0,True,True,26,[set()],0,{4},{4},"[{4}, {5}, {7}, {-6}]","[0, 0.4214285714285714, 0.4408163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,1,1,0,0,1,6,[2],"[{4, -1}, {4}, {4}]","[set(), {4}, {4}]",6,
LocalStandardReflectiveEquilibrium,"[[-6, 1], [3, 1], [2, -3], [-4, -5, 6], [-7, 6], [-4, -5], [7, -4, -6], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]",7,14,0.2922576699447322,31,2.142857142857143,0.13186813186813187,set(),[],"{-6, 5, -2}",3,0,0,2,True,False,"{4, 5}",2,0,0,True,True,13,[set()],0,{5},"{4, 5}",[{5}],"[0, 0.3857142857142857, 0.4193877551020408, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,3,3,0,1,2,4,[2],"[{-6, 5, -2}, {-6, 5}, {5}, {4, 5}, {4, 5}]","[set(), {5}, {5}, {5}, {5}]",10,
